Id	Name	Recycled	Cr min	Cr max	Cd min	Cd max	Dr min	Dr max	Fl min	Fl max	Hr min	Hr max	Ma min	Ma max	Pe min	Pe max	Oq min	Oq max	Sr min	Sr max	Ut min	Ut max	Er min	Er max	Container
energy_renewable_site_limited_geothermal_dantooine	Dantooine Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_dathomir	Dathomirian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_endor	Endorian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_lok	Lokian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_naboo	Nabooian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_rori	Rori Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_talus	Talusian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_tatooine	Tatooinian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_yavin4	Yavinian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_site_limited_geothermal_kashyyyk	Kashyyykian Geothermal Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	1000	500	1000	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited	Non Site-Restricted Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	600	200	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind	Wind Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	200	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_weak	Weak Wind Renewable Energy	1	0	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_corellia	Corellian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_dantooine	Dantooine Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_dathomir	Dathomirian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_endor	Endorian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_lok	Lokian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_naboo	Nabooian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_rori	Rori Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_talus	Talusian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_tatooine	Tatooinian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_yavin4	Yavinian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_wind_kashyyyk	Kashyyykian Wind Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	1	400	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar	Solar Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	200	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_weak	Weak Solar Renewable Energy	1	0	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_corellia	Corellian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_dantooine	Dantooine Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_dathomir	Dathomirian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_endor	Endorian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_lok	Lokian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_naboo	Nabooian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_rori	Rori Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_talus	Talusian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_tatooine	Tatooinian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_yavin4	Yavinian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
energy_renewable_unlimited_solar_kashyyyk	Kashyyykian Solar Renewable Energy		0	0	0	0	0	0	0	0	0	0	0	0	200	600	500	500	0	0	0	0	0	0	object/resource_container/energy_liquid.iff
space_resource	Space Resource		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal	Asteroidal Mineral		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal_iron	Iron Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal_silicaceous	Silicaceous Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal_carbonaceous	Carbonaceous Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal_ice	Icy Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_metal_obsidian	Obsidian Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/metal.iff
space_gem	Asteroidal Gemstone		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/space/gem.iff
space_gem_diamond	Diamond Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	object/resource_container/space/gem.iff
space_gem_crystal	Crystal Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/gem.iff
space_chemical	Asteroidal Chemical		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/space/chemical.iff
space_chemical_petrochem	Petrochemical Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	object/resource_container/space/chemical.iff
space_chemical_acid	Acidic Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/chemical.iff
space_chemical_cyanomethanic	Cyanomethanic Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/chemical.iff
space_chemical_sulfuric	Sulfuric Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/chemical.iff
space_gas	Asteroidal Gas		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	object/resource_container/space/gas.iff
space_gas_methane	Methane Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	object/resource_container/space/gas.iff
space_gas_organometallic	Organometallic Asteroid		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	object/resource_container/space/gas.iff
